Column_A,Column_B,Column_C
1.830754907541843,2.5337022170777965,1.764808005801962
-0.27706074038750345,-0.5712699499757304,-0.29319693519235523
0.6358949659686525,-0.3766662732441305,0.08650694259187601
0.1765704874225651,-0.030809053091389364,-0.3421317444579471
0.20943771736555897,0.1118736720997602,0.1102916612119079
-0.23206752967757271,-0.5645174901025171,-0.11787108801118874
0.11609757072849183,-0.96333479307403,-0.009456015414136492
0.18986634040042535,-1.021628365696857,-0.0027718805247822654
0.24888294156359797,-0.12064677598965262,-0.2768887027767374
0.6225213021900471,0.5367572420030026,-0.23032147768369274
0.24981720978670569,0.11368537320061137,-0.026985010152130347
0.17247298534191358,0.4168595812926969,0.45596744285087476
-0.6313309092297871,-1.1756475645828663,-0.0863884483061496
-2.635319074381397,0.7811992352174695,-0.17858140321396906
-0.19016352357213606,-0.6144288200237857,-0.16150213855401863
0.4468002819263291,-0.26254619308689053,-0.06396259743393319
0.16651557737771921,0.014820863674023427,-0.23549510792908737
-0.27874607935239604,-0.6140717564050209,-0.2428332244865335
0.8413574045365462,-0.6967845918332258,0.09324188548601216
0.2640928088994795,-0.13571272990105912,-0.20927051628610066
0.3053487273306282,-0.15469493153551805,-0.19368715521275193
-0.2700669152228453,-0.4710915214402133,-0.15698698233726446
0.4434046990609782,-0.11952624696614979,0.18516103475646295
0.24539097306887656,0.13761041322607492,0.16597117915906384
0.6486561673100348,0.5034296393920307,-0.2955579735053233
0.5867070820132062,0.5711810062185565,-0.39138056486209055
0.7470543436741376,0.4095146151666634,-0.24022448732995513
-0.35868689453310193,-0.46430211770757057,-0.3351490659564853
0.35296703902435594,-0.18686066938964177,-0.2595292107781402
0.25464196854645293,-0.05417542541995754,-0.33542010745516304
-0.35834110229072086,-0.46644056782395826,-0.3445120776355316
-0.12834865381374153,-0.6964340396348355,-0.22817218701900388
-2.157503830168549,1.3901439050157447,-0.015036793935124679
0.3502176905053042,-0.07460587692453008,-0.062385806664671646
0.12071523996513894,0.2668074094958815,0.04582336202745588
0.119823676289714,0.06844202292521728,-0.3339085946546818
-3.6402950195207837,-0.21462424494848256,-0.14213977742996856
-0.7492512389710593,-0.8735700358262124,0.2857162336749292
0.9383603154630491,0.1412312591880869,-0.193993482003564
0.21565841737713198,0.023125314927078186,-0.31076114277161593
-0.2893569988941242,-0.5968729257586406,-0.20984813519583215
-0.5693699095637657,-0.1031492995696568,-0.06461057624597945
-0.35163999504964855,-0.4728996692943454,-0.3060160194297986
-0.2680177374406515,-0.5485828041457388,-0.29596890298018197
0.2886723564779793,-0.1615072047981596,-0.2715722722451362
0.20236308120944918,-0.1117636591728778,-0.2796020245071676
0.7240172893749107,0.44388201586953946,-0.23684612491548263
0.5485235441000096,-0.440519935457489,-0.11222479443901132
-2.0915936052684803,-0.677892767798093,0.3536319092394251
0.1590637862629903,0.04224238542721154,-0.3582501781700432
0.5970961850866543,-0.47564677053595744,-0.0809683035146838
1.108545825980016,2.518511047054018,2.2952382834184792
0.17587486850380324,0.4679115317491416,0.5666330261549872
1.0559228992385057,0.05956369076937626,-0.08927810075401425
-0.23708635721284244,-0.5987328003076484,-0.20019215348007735
0.5932119754627295,-0.3766736396018692,0.12075440517499123
-3.116515079190215,0.2631713458047575,-0.16040241370295952
-3.734909985022474,-0.11967474500460985,-0.1380347750566764
-0.2766215382807505,0.010169259456606296,0.7505177441190574
0.3507010492654121,-0.12005330230904322,-0.130166342575173
1.1548244557722527,0.012330442608660843,-0.09087139186775531
0.24659272402696525,-0.11015492464283806,-0.2196057353202314
-0.18160239815176332,-0.5338919991509757,0.07710672628591397
-0.428415149853807,-0.3566218141878083,-0.374152535975538
1.1386167667694291,1.3303457270302814,0.18127985294852553
0.1327372115895679,0.39157102228341234,0.4322591789083389
-0.23632726904719564,-0.46828459388328086,0.06667776937054436
0.5910406384576478,1.267523587127838,0.8965886176727903
0.14124773049434688,0.023643322613455097,-0.2043301858573005
-2.6375054494331884,0.8485710560095737,-0.024873023659448358
0.315927628945018,-1.2050937908481447,0.057556759693784314
1.2033436659729735,1.0347869992536303,-0.14662014314365415
0.20439006718867525,-0.028347501737171536,-0.2577138768463443
0.3296291412681618,-0.20192496615437813,-0.24153015866657943
0.5977702588995055,-0.4885872007802891,-0.09249637928554198
-2.762708024145941,1.266244354876366,0.5006582436339962
-0.20169520432068697,-0.5194331575918507,0.05992617667749352
0.6114908305692246,-0.4496642110902179,-0.012007308864708677
0.5020222888294645,-0.19813976353663043,0.16363645273450717
0.19248937777083588,-0.09068574910376115,-0.25570887804798936
0.22854159741120222,-0.08617969250961116,-0.3086269276469353
-0.5198028537914658,-0.3708560952697474,-0.4012802815364227
0.45518749583456164,-0.3498210984808167,-0.10328742291524332
0.2616925215077087,-0.0023672993502626997,0.0013410770714877042
0.09307369302235065,-0.9486631594564198,-0.007574582346653964
-0.06089274046355155,-0.8182333373944247,-0.16388943669057357
0.6031946078834156,-0.48428457548870396,-0.07950306175893782
0.22719613059434302,-0.08175860831886768,-0.2772189634070087
-0.2864376671133289,-0.5005534543734671,-0.3098387081807391
0.5069210101735087,-0.37650030305778226,-0.15973738461246623
-0.15544522501071947,-0.704188560083002,-0.20537252966780697
-0.25351952246753623,-0.6060807019747556,-0.253207434057452
0.6528774533064713,0.6117668888013594,-0.1064405681117512
0.26109900590597357,-0.10569242899618488,-0.29406874344941675
0.09305783175495608,-0.8874102332279329,0.12702027902176635
-0.22078213206473368,-0.49375292759503664,0.07827532598236539
-0.3964084172424457,-0.38613866805215846,-0.2998264370967497
0.1245979575216075,0.0007025634160868,-0.2959610934338142
0.1695094176123015,-0.039318637467798276,-0.33009480212038145
0.1924744233488582,-0.0159672876236754,-0.3390849133631817
0.17781383721380767,0.49512561431606045,0.7793660970108338
-0.6485906612254287,-1.1979841138169487,-0.12573064118904778
0.6487071490993874,-0.4945219939287723,-0.06459186387290078
0.07832067464384106,0.12752708948637612,-0.31930869665451383
0.22569984055175513,0.30136986579230085,0.4777474824846664
-0.4295824693453288,0.7084112823964431,-0.7328813205837604
0.17079255406668886,0.41517481945455176,0.48591158925964534
-0.2472850999920565,-0.5481725305654552,-0.08803437032275904
0.5962753313663888,-0.4592901852168999,-0.026188135318402486
1.7982617812586463,1.4346854968693221,-0.25978118760558944
0.7304452190654239,0.38318909767534076,-0.3203489195750099
0.2417320333743107,-0.13519350658389725,-0.27174942791977996
-0.6611625610440597,-1.1065627737565116,-0.01616981854737055
-0.24082422426007702,-0.5584273016397577,-0.09076486344584646
1.7502846287133904,1.3864526379955748,-0.3602771717004753
-0.24708986525956195,-0.09092617767278456,0.7292697003692388
-0.21722682998442766,-0.4886770900196473,0.04576267454695868
0.3313873847674899,-0.09688857227929518,-0.0739737746537999
1.255917039083253,0.8736113693501781,-0.3487476836788349
0.17249008929699436,0.10820990707413786,-0.08507462519031922
0.7335297242651663,0.40871753013695883,-0.34641177387432837
-0.3912996959444734,-0.4311896008231894,-0.36075636523350746
-0.4845170499171601,0.8944299799068735,-0.6061218543854617
0.6448153295674398,0.5624111762105087,-0.25674272538622417
1.0266799521818397,1.3154159841368032,-0.14288409848968053
0.2299215076401901,-0.08725121562154453,-0.3132580598135601
-0.01782218605349473,10.182875933535488,18.09255550600117
0.06847981227069065,-0.9244687069574177,-0.09673508352655882
0.3658062941976758,-0.2411005037353997,-0.22771267608526483
-3.125340131300582,0.5440455654043506,0.3700598642664329
-0.3563454630341366,-0.477253719926271,-0.3232765908381865
0.6611411927485281,0.599956287016394,-0.28758846989840586
0.7144367870643177,0.4510254166321893,-0.36878757320214545
1.099977825655457,1.0747617521733708,-0.48105173736556006
-0.1972315784036984,-0.6713926191587625,-0.22112405524905024
0.6503373468928341,0.7606651728758114,0.13227373267521356
-0.29704665669235986,-0.28937837460764565,0.3332068752045758
0.010131749875601538,-0.7267748833552834,0.15383288982854845
-0.21198756583611184,-0.5524291367696069,-0.3180853971990486
0.2508140950123933,-0.10577506983391223,-0.29463756748886427
0.23349134242417519,-0.06634116245726253,-0.1613602592673589
-0.3968959775865046,-0.4035081431980548,-0.3128832865830265
0.6634590857357721,0.4850447401643474,-0.3375156276526901
0.353437111062747,-0.1840813786104573,-0.26493251292743203
0.2619667365349749,-0.15663614501512887,-0.25827792641320335
0.24155488574126996,0.1403926484954495,0.1994145685934056
0.3539823118770838,-0.1812358901245592,-0.27168631291532613
0.24562954673522594,-0.057566762629007596,-0.13345713643166876
0.2270816933454038,0.0785563195732203,0.017494346332312227
-0.32158356783629516,1.0141684309913415,4.617371064839381
-0.23718046103618814,-0.37403997573701614,0.22520497127094655
1.8902425173445268,-1.5544085972432105,2.518567861601969
0.31986888157876536,-0.1740510752426748,-0.22642560731117187
2.5784717338777416,2.590515509965817,-0.44514160994690527
0.19106410452184527,-0.05805309379016903,-0.27195971243571776
0.6676056530640656,0.5014444846681179,-0.3473087840452847
-0.25876899834143346,-0.646492411631026,-0.24618191164314995
-0.3279659533355597,-0.5632314031925723,-0.2819229889631546
0.7334850652346988,0.43334964844465007,-0.31382840565569864
0.20992145645350033,-0.052336465860448426,-0.23479151841337761
0.09386292521147731,-0.974299640645624,-0.05644138098789536
0.14481904602641735,0.006386448414290073,-0.31330341560683134
0.6651447933074314,-0.5060711797340776,-0.07687357512089403
0.6819992895228861,2.3862892400714895,3.1857875642851456
-3.2335353809191854,0.3445526336255481,-0.19929600359637192
-0.2778628235103268,-0.5567985066716166,-0.2190686383923157
0.6570876222224129,0.5266971647019645,-0.37679159011948277
1.0897731503533785,1.0831566963627801,-0.3963710061400927
-2.634817694108364,0.7636806642200468,-0.21072975048167983
-2.6356699915977666,0.7566267552503891,-0.203528172320026
0.35058957218170955,-0.11764236097854675,-0.12493026951648427
0.20626109350476374,0.3242649472817177,0.2567426232307636
-2.7866818252391656,0.985553919927633,-0.06307663408340054
0.3334704727465044,-0.17187682629215223,-0.21037946604002383
-0.3276109626834564,-0.5636269419603094,-0.28921665578231576
0.21550534368282562,-0.024335400835020195,-0.19987226039496955
0.7573937686203359,0.3888789477024042,-0.2334579318526859
0.11526930140817475,-1.0016740020078403,-0.06103708232006564
0.8322613220864253,0.4182128105396659,-0.12923688608033762
-0.21337192391433238,-0.6017825983608438,-0.17360466231740576
-0.1982059745166856,-0.6921395060153082,-0.22373825698567457
-0.039250345995602,-0.7707954855000757,-0.039026065573247816
-2.157531534100606,1.4160275376697704,0.018834688911852044
0.17253598154230446,0.004495014193998421,-0.22755959271119147
-3.1526651347092454,0.4255225132105238,0.057151686881192765
-0.2825901213929295,-0.5062277100250449,-0.19862169324774415
-2.631018433163559,0.7961739768450781,-0.13252771654100054
0.7116312411774607,0.426138965854519,-0.34722888304593763
-0.2900448852496716,-0.593121012570894,-0.19186904883993655
-0.3147964493341335,-0.5322584637463071,-0.3019577671014921
-0.13147662348121977,-0.5828680944827793,-0.022104069164615273
0.1573735675415048,-0.6136407540789782,0.66117962980341
-2.648665164953679,1.300230420875742,0.7450637456690282
0.15791450122707149,-3.9220399646935458,1.7336270053201501
0.24016889096369873,0.17069916181941883,0.25062877074469164
0.13336651380731326,0.04378833898791853,-0.3575126888070171
-0.17410988098215455,-0.6929961170248892,-0.21208684113773352
0.17431004257291063,-0.03673861394970231,-0.30657102248052764
-0.1288680555996999,-0.7068443230245027,-0.2316560283940844
-2.155184501300412,1.2621070521781974,-0.22429186519993566
0.25728128832130903,-0.1312462508274214,-0.27720835948601225
1.2423288562737365,-0.03168072593864464,0.050356366347261663
0.5962013047079836,-0.49268290394893055,-0.06778830593546002
-0.2690651570171853,-0.4889135438432015,-0.19908884022613124
-0.4176773597644794,-0.4085302209014941,-0.3656041657944166
0.2259436244663277,0.5596824596431422,0.9397859845736635
-3.1973153861196963,0.3229807092646731,-0.1736488862462576
0.11389165955076215,-0.9160315803833085,0.09363439883787959
0.166921963373872,-0.0027918006577122624,-0.2611250750068834
0.6969751016884296,0.7427620579543434,0.21524807375554167
1.1315451872310474,1.3594428464671342,0.2195191949884344
1.1523674303081222,1.0877362412505553,-0.3852819693780565
-3.390734691087448,0.5196250606224484,-0.2482801522676643
0.16915082265761308,-0.044508869577479175,-0.32992757302977843
-0.3121987295579794,-0.5215712445085234,-0.2743350597221891
0.6570744683659935,0.4720463086112735,-0.36663012234884146
-2.642027604796619,-1.106198445227236,0.3614808655355404
0.2089948013849347,0.06854604685608243,-0.07530727153624885
-2.642830565190912,1.0207191027499352,0.27350700796569505
-0.3892320458326898,-0.631954558408105,1.5460784969487587
0.23009535328460942,-0.9412238660852833,0.22060200891288959
0.24014727158827545,0.15485566662717207,0.24494574941639324
0.7268586709709882,0.6898980760332742,0.2129475031691362
-3.117714689593402,0.23713072774543717,-0.17102116691880423
-0.23691197924189697,-0.5556173845009875,-0.06383042396741637
-3.118818583448565,0.32188991331526934,-0.04074221248524374
0.09469601373956654,-0.969969841510662,-0.010635956776256396
0.2280574624318642,0.11990752036889216,-0.04609762255504789
0.2013274768810769,-0.052552205829944354,-0.18353748521399632
0.2473639144010093,-0.05988035689481982,-0.16958253823406289
1.0159802704171548,1.1880800784544727,-0.488743813271017
0.7948437304743525,1.3561936644599986,1.5320819191819093
0.9256650509524621,0.2094727422968038,-0.19547079265169678
-0.3672095842736913,-1.4940954638341089,0.05325746343064762
0.28483367124228937,-0.010925595957626018,-0.07109161460211494
0.3391186892105131,-0.2017724783729086,-0.20004398619549252
0.5898637891245198,-0.19177656525422118,0.4409395786749157
0.9500228229349057,0.39981514693794956,0.2392552410245257
0.2259082685447361,-0.03185764972204961,-0.18832690617114933
-0.6914217263158463,2.2338427153571825,4.005938285156741
-0.23530812223581102,-0.6256824152141384,-0.1847357740816728
-0.23022949081462274,-0.6376446971066533,-0.2471963859976082
1.2122248333362649,0.9798288279645196,-0.21658231408235742
-3.447131026260296,0.745615570917278,1.9952007766880429
-0.06048331008636402,-0.8163318081715608,-0.1474422326413508
-1.0158251285761128,-0.7434511128627557,-0.4164904243248087
2.3240840389764803,-0.5659239091453817,0.44476924145441316
1.1218165032028988,1.6600624036703018,0.7926855808882158
1.195128276430667,0.9504323165526708,-0.401311526827779
0.5394112294337975,0.8326024136899993,-0.12455399253945623
0.20935183489539366,-0.07505801371371297,-0.30223327219754675
-0.029874099803890365,-0.6837158729193591,0.22595741159645255
-0.2400377617289002,-0.40425294261740813,0.19088608320254474
-0.2705251924887272,-0.3196420579048362,0.2952692127151237
-0.2667633662192665,-0.49893600946240896,-0.2743522232688058
0.575952773128521,0.5951186228351953,-0.3675126537230893
-0.30949173593292345,-0.27631200545357404,0.12009793261805782
0.5956198837341068,-0.4052663341323911,0.055928890594516695
0.18467536122622122,0.1930002102965781,0.2590536548575427
0.1816421548522122,-0.0186763568448472,-0.28904093299156386
-0.188966045997979,-0.6417428820459773,-0.21957153336706225
1.1237435176305772,0.007842473756711883,-0.09822865586764142
0.23720045915933768,-0.06787747185800026,-0.13768217216651887
0.6739746974627037,-0.5133880777551448,-0.08921614499369084
0.32387074794096854,-0.021707995256572223,0.024217332062342736
0.22707212271421257,-0.06814948412615048,-0.18356396706622416
-0.19053745887977555,-0.7253057103810284,-0.19788409721640418
0.2700509030133791,-0.023215715601960236,-0.06487700282389469
-0.3011270018421616,-0.5514183043861712,-0.2748046917676104
0.5975902256853834,-0.4672978622330829,-0.061631909590075515
-0.268862080170129,-0.5660858316199856,-0.1328943074928759
0.15662461854498413,0.0057667658400403915,-0.3005869489010578
0.7122751096624232,-0.49394846224017946,0.0924828301743453
-0.19310694386784585,-0.658211689456383,-0.2169319732285506
-0.2680812053232927,-0.5670324951072087,-0.25386176407061634
0.666416704650726,0.5020213405173424,-0.3634276136415029
0.2810948612771778,-0.0862838017025832,-0.17801966225716215
0.5802394705517488,0.7893383022036812,0.013240256495963157
3.6978225781156864,0.12087520282205588,1.468632023577789
0.1349197922624354,0.05060465938429152,-0.3621869181768486
0.6836381590501133,0.964622116628289,0.5521493256749395
0.12128207437216817,0.19216321959517416,0.014038384470087782
-0.33691060347882634,-0.4173835027657452,-0.2935341020565554
-2.639722024435806,0.9708856720474962,0.14990732242984345
-1.670119081433855,1.8025102478061839,-0.26668319807352087
1.1553136945110034,0.02899463754869584,-0.05134647392978801
0.3509116549773985,-0.13775604803081026,-0.15699500223889312
-2.6288934445341567,0.8499325916570092,-0.03735564118064885
-0.5949918790121542,-0.08397638089467416,-0.08430264723559437
-0.2867041903644681,-0.5761395917418256,-0.27994773041831
0.28053800907109105,-0.17826139928049287,-0.24796912598698678
0.2923453671027053,-0.13942765493715525,-0.2601963554962582
0.15710375722361447,0.9035899473087217,1.376668007847149
0.8358367997104864,0.3350191101267575,-0.3047331851478152
0.1750349102206065,-0.04574039758774033,-0.33201947885839345
-0.4474980996817176,-0.30960321416594255,-0.23171387268473928
0.6970455903101008,0.5204320968103149,-0.19018531924981708
0.22553785834188617,-0.03659007487212666,-0.18734415361966683
0.45315887745336325,-0.26549253055153893,0.044109050084579146
0.14107258563336655,0.014746413909751994,-0.3302469855920975
0.1163007317811075,-0.9744320248667623,-0.027633499438497276
-0.736068934404922,-0.9918563509493147,-0.3680424919367415
-0.32521600065868334,-0.5301113858696248,-0.3071655113758133
-0.6120408111540792,-1.1540042210607926,-0.08441105864476564
0.24538003847259118,0.12174997442658225,0.17196530843370064
1.4172996719471234,0.7905927375177454,0.0001314201743978761
0.11435102424629373,0.14554334412702494,-0.23122072572593935
0.36864480752171525,-0.04394984530443688,0.12598079791826433
-0.30109830318930875,-0.5530991946971485,-0.25372336781356886
0.1896943038068018,0.019523821628285875,-0.06032617973033491
0.2391718291606226,0.05189867859109748,0.032882088803071266
-0.4231225448276362,-0.39527347658754913,-0.37625536859285036
-0.2937007849650136,-0.4782780770833858,-0.09593528946466852
0.21350262654640015,-0.11442414960309483,-0.28995312281926156
1.4123172264291577,-2.35062311287573,2.0166915286268225
0.5952562130032779,-0.36827342791539636,0.11053139225689163
-0.42335424314787534,-0.39774668610991226,-0.3750132982932573
1.1396338105965527,0.24702304399873234,0.3359243252223683
0.33347405907928185,-0.19453475092046207,-0.22021518725616093
-3.652112480664085,0.7351505467448473,-0.4444248563086105
0.6745003842863454,-0.5153124232857792,-0.07433263408491614
-0.6913515641253695,-1.1583878149819997,-0.21112643217360158
-0.3100283491137261,-0.46354364172003043,-0.11082966602936185
-1.6713391507930162,1.7881719923741541,-0.28274901425083265
0.3066746588959315,-0.14948276357714455,-0.18957327215007277
0.18921230513567458,-0.003613614744750854,-0.25836792727648894
-0.2792993913351751,-0.6269850684873566,-0.24889329511830768
0.23411026754026676,0.014084203010601159,-0.04435903747007245
1.1010415752440585,-0.0005069773929313573,-0.12603055238745714
0.21199716276316655,-0.08151117200780103,-0.31127258634427923
-0.30064004639907915,-0.5498620969583603,-0.2583111465019812
0.2491004983181351,0.1130946106206953,0.08971494987900208
-0.7385431779615018,-0.9861205783488739,0.09615995658979097
-0.23483805019742,-0.6229031244349538,-0.19013907623096454
-0.1342784369172749,-0.5143838551178042,0.1196588800421467
0.24964432137029327,-0.10434464046574624,-0.2704396555227974
0.5982963360833766,-0.4803440456561639,-0.09193169946056727
-0.30239175525386036,-0.49711948716689064,-0.3266916739532026
-0.3961971547440508,-0.4466167192310554,-0.38176871987575617
0.19190215559123588,-0.10610208987876513,-0.26434517793645707
0.2334108462512689,-1.0832398817970517,-0.025697827372114946
0.13362673272422004,0.16017472626246831,-0.03037215468509902
-2.666510754054036,1.2757328930281366,0.6324563685469086
0.17470201451716239,-0.042384023167730885,-0.32133405932165926
-0.2712259897958487,-0.3641916674873549,-0.01549682798881597
0.2481102797159985,-0.12315243453357722,-0.2653501895625758
-0.30516920872735254,-0.3762212757232156,0.05192041295681712
1.6939830775168012,0.5353838069752287,0.05137105637642788
1.153229943423914,1.0543163331994754,-0.4448151820222557
0.1823079462591004,-0.025389105684866034,-0.3104117720650325
0.21309184248979257,0.05577607505922081,-0.2196527367968869
1.1892475667702165,0.9770357927839662,-0.2777775246956344
1.1351661254602867,1.093544018778007,-0.2784746144244822
0.740494169782644,0.550503595218217,-0.07483293405424322
0.20336539077330665,-0.11506387025639199,-0.2698843914440157
0.22130617354071044,-0.12718152604628216,-0.27982438280034216
0.677676438638692,0.49849939886344835,-0.35777445898059845
-0.39614133725183037,-0.42893133904122027,-0.3600539884399791
-0.30892846462018886,-0.47944234892243126,-0.15232927387670597
-2.656472570174489,1.537856792377925,1.200368206363456
0.7180003661739255,0.555166831258965,-0.09301715497691829
0.32804069789724477,-0.21291244091252168,-0.18092090207281594
0.3537464403439765,-0.14262967947864535,-0.2174479748814094
0.12113423056934602,0.07873302963366326,-0.34569795150474797
0.32808021327037784,-0.21252205411964528,-0.22557956996681455
0.5958025859054327,-0.484686262898069,-0.06789083203627085
-0.32773601685330467,-0.5415764427174695,-0.3127990599571783
-0.24004448195552444,-0.6325350206062247,-0.20112832252488785
0.5950865979450655,-0.42468103101135235,0.041111335312425425
0.6628307551038419,0.4501190194205335,-0.3617553227354721
0.23272008713766373,0.4311868955035448,0.7428416073915677
-0.38048092267958206,-1.1681274526070362,0.4909348875162899
-0.3137342935051553,-0.5276241533790789,-0.23449560226678406
0.14735085914729773,-1.0197244389141942,-0.01589297789251907
0.2471244101942341,-0.1307562378250107,-0.25630429105980634
0.24013263542922816,0.4101995569302559,0.6806029779950082
-0.2901511466134589,-1.5337915922943794,0.00043927283794528547
0.17176078180663484,0.02308092481341169,-0.188803443211144
0.49905299316422674,-0.13270844718609956,0.3046674930256913
0.2730392116567661,-0.06839209404490296,-0.13655586220277818
0.18034488356460393,0.016422327788354976,-0.21029460269549494
-2.6570632685084568,1.604639599990731,1.297683290068427
0.2980811976213353,-0.06818348212469115,-0.09612267257581464
0.5326221398393485,0.7071466990196124,-0.3168943752612885
0.06797636874552183,0.14598665436388025,-0.3488202018941572
1.7656227717975668,1.3442514049489958,-0.3636315233660436
-0.3009572704574435,-0.4562024411470968,-0.05036627756236792
-2.173906473059625,-0.09300760024751753,1.2310179483000785
-0.23412911998929395,-0.5437995300903794,-0.05178459157561205
0.2521255821432154,0.08421641425235593,0.19146455441232604
-0.5112547736034316,1.2932208750776788,0.07517599081895791
-3.6058179438596163,0.01918302061914215,0.365709558949683
0.6015910991163648,1.1092101738042786,0.6010322413361249
1.1262701827470747,-0.005433975461554161,-0.12403450435352795
0.601686474845827,0.562542043906053,-0.3956532598857142
0.13621571638423155,0.06125779104975549,-0.38945991053530077
0.08499045146593151,0.08967626386357304,-0.37625899873581803
-0.20473695571714587,-0.5839981976613785,-0.06222472645938464
0.2489420818785141,-0.07904335115505806,-0.2244274094201365
-0.19260938777322054,-0.720882695399346,-0.2013211278725342
-0.20368879734304293,0.2758058224666166,-0.4749741122691908
0.21412183783476701,0.025409090022585117,-0.27845404052550843
-0.18880937667655145,-0.655447271663787,-0.24021893763715882
0.18475058496547375,0.17868628467554148,0.11750674448070808
0.09245425175831165,-0.8468469586962794,0.19080681217317214
0.14009444281750832,0.05687905594019112,-0.13947728560911082
-0.6865585138183141,-1.18544294397173,-0.19802940932550164
0.4413823875004819,-0.04963725261850639,0.2152221514105061
0.25045018330356483,-0.13777999022656806,-0.2789048161623625
0.24704991440267987,-0.13359516694480567,-0.25853758802308785
0.587055198763443,2.2634041457017346,4.88710394293575
0.12168419801722742,-1.0015810257065523,-0.05437333772217872
0.23689916026122287,-0.12875468234065535,-0.2903459587897142
-0.26699920204934824,-0.5203336598825679,-0.29740862770499304
0.36534394419525357,-0.22242630721160392,-0.20764749030167715
0.13972013630519467,0.10077471613697528,-0.13601561612510096
2.8462503553521508,-2.0067164549314875,1.621066461467738
-3.130931814776313,0.7683411564399248,0.7658480605410735
0.3533660319205182,-0.16911302100793998,-0.24429262270064503
-0.19329217266859613,-0.6631163118570006,-0.21755629478418456
-0.3086927569383241,-0.5458296177674995,-0.24235069076251498
-0.1944883255623386,-0.6218633947745926,-0.14371056495220985
-0.26711835687137,-0.4985404706946719,-0.2670585564496446
0.6146189928947607,0.5367263031333358,-0.4090905699975364
0.23132108287434164,-1.0060844995186526,0.11362702556421461
0.19193548499744242,-0.01792607603751227,-0.11595821341580599
-2.6350730229249257,0.762123068616891,-0.20785663326032786
1.6445991696359903,0.7150023001250054,0.2745040202969353
-3.1199127948845966,0.35283661184398607,0.020033070458548467
-0.8417165690457777,-0.9738985169509278,-0.32192423080153787
-0.060034174304078446,0.5979969868912446,0.06669455967433668
0.19148431360541154,-0.07624346564184513,-0.30342219511660395
0.6108612156669446,2.4630671848871475,3.081278211719873
0.6157404802339518,0.8701082364889737,0.3286719735365503
